,Date,Country,WHO_Region,New_Cases,Cumulative_Cases,New_Deaths,Cumulative_Deaths
3789,2021-10,Oman,EMRO,543,9424924,15,127237
3790,2021-11,Oman,EMRO,269,9132874,2,123379
3791,2021-12,Oman,EMRO,191,4874390,0,65808
3792,2020-01,Other,Other,0,0,0,0
3793,2020-02,Other,Other,699,10204,6,34
3794,2020-03,Other,Other,13,21906,5,239
3795,2020-04,Other,Other,0,21360,2,362
3796,2020-05,Other,Other,29,22333,0,403
3797,2020-06,Other,Other,0,22230,0,390
3798,2020-07,Other,Other,0,22971,0,403
3799,2020-08,Other,Other,0,22971,0,403
3800,2020-09,Other,Other,0,22230,0,390
3801,2020-10,Other,Other,0,22971,0,403
3802,2020-11,Other,Other,0,22230,0,390
3803,2020-12,Other,Other,4,23054,0,403
3804,2021-01,Other,Other,0,23095,0,403
3805,2021-02,Other,Other,0,20860,0,364
3806,2021-03,Other,Other,0,23095,0,403
3807,2021-04,Other,Other,13,22395,0,390
3808,2021-05,Other,Other,6,23571,0,403
3809,2021-06,Other,Other,0,22920,0,390
3810,2021-07,Other,Other,0,23684,0,403
3811,2021-08,Other,Other,0,23684,0,403
3812,2021-09,Other,Other,0,22920,0,390
3813,2021-10,Other,Other,0,23684,0,403
3814,2021-11,Other,Other,0,22920,0,390
3815,2021-12,Other,Other,0,12988,0,221
3816,2020-01,Pakistan,EMRO,0,0,0,0
3817,2020-02,Pakistan,EMRO,8,26,0,0
3818,2020-03,Pakistan,EMRO,1857,13822,25,110
3819,2020-04,Pakistan,EMRO,13894,219755,321,4283
3820,2020-05,Pakistan,EMRO,53737,1245261,1137,26696
3821,2020-06,Pakistan,EMRO,139841,4322214,2821,86170
3822,2020-07,Pakistan,EMRO,68968,7859446,1647,165070
3823,2020-08,Pakistan,EMRO,17544,8933787,343,190797
3824,2020-09,Pakistan,EMRO,16414,9102827,185,191789
3825,2020-10,Pakistan,EMRO,19923,9976484,316,205488
3826,2020-11,Pakistan,EMRO,62999,10759630,1190,217869
3827,2020-12,Pakistan,EMRO,82055,13676276,2062,278692
3828,2021-01,Pakistan,EMRO,65974,15900480,1576,336985
3829,2021-02,Pakistan,EMRO,35583,15735831,1214,343418
3830,2021-03,Pakistan,EMRO,84403,18994757,1519,420676
3831,2021-04,Pakistan,EMRO,152511,22193194,3324,476764
3832,2021-05,Pakistan,EMRO,103225,27096716,3056,602156
3833,2021-06,Pakistan,EMRO,37456,28239899,1518,650014
3834,2021-07,Pakistan,EMRO,68469,30514264,1041,704212
3835,2021-08,Pakistan,EMRO,131420,33962470,2375,757385
3836,2021-09,Pakistan,EMRO,87104,36238095,2020,805296
3837,2021-10,Pakistan,EMRO,28960,39098096,749,873494
3838,2021-11,Pakistan,EMRO,12020,38381275,279,857920
3839,2021-12,Pakistan,EMRO,5178,20599890,121,460627
3840,2020-01,Palau,WPRO,0,0,0,0
3841,2020-02,Palau,WPRO,0,0,0,0
3842,2020-03,Palau,WPRO,0,0,0,0
3843,2020-04,Palau,WPRO,0,0,0,0
3844,2020-05,Palau,WPRO,0,0,0,0
3845,2020-06,Palau,WPRO,0,0,0,0
3846,2020-07,Palau,WPRO,0,0,0,0
3847,2020-08,Palau,WPRO,0,0,0,0
3848,2020-09,Palau,WPRO,0,0,0,0
3849,2020-10,Palau,WPRO,0,0,0,0
3850,2020-11,Palau,WPRO,0,0,0,0
3851,2020-12,Palau,WPRO,0,0,0,0
3852,2021-01,Palau,WPRO,0,0,0,0
3853,2021-02,Palau,WPRO,0,0,0,0
3854,2021-03,Palau,WPRO,0,0,0,0
3855,2021-04,Palau,WPRO,0,0,0,0
3856,2021-05,Palau,WPRO,0,0,0,0
3857,2021-06,Palau,WPRO,0,0,0,0
3858,2021-07,Palau,WPRO,0,0,0,0
3859,2021-08,Palau,WPRO,2,18,0,0
3860,2021-09,Palau,WPRO,3,109,0,0
3861,2021-10,Palau,WPRO,3,221,0,0
3862,2021-11,Palau,WPRO,0,240,0,0
3863,2021-12,Palau,WPRO,0,136,0,0
3864,2020-01,Panama,AMRO,0,0,0,0
3865,2020-02,Panama,AMRO,0,0,0,0
3866,2020-03,Panama,AMRO,989,6214,24,107
3867,2020-04,Panama,AMRO,5211,105937,152,2897
3868,2020-05,Panama,AMRO,6331,283319,150,7969
3869,2020-06,Panama,AMRO,19155,630716,278,13418
3870,2020-07,Panama,AMRO,31583,1481887,770,30238
3871,2020-08,Panama,AMRO,28068,2439808,609,53290
3872,2020-09,Panama,AMRO,19940,3055903,365,65196
3873,2020-10,Panama,AMRO,20768,3781473,330,78202
3874,2020-11,Panama,AMRO,31408,4378144,361,85754
3875,2020-12,Panama,AMRO,74826,6122786,894,106150
3876,2021-01,Panama,AMRO,79974,8873603,1288,143544
3877,2021-02,Panama,AMRO,21528,9255279,599,156068
3878,2021-03,Panama,AMRO,14304,10779847,283,185501
3879,2021-04,Panama,AMRO,9810,10780583,119,185097
3880,2021-05,Panama,AMRO,13533,11474175,147,195088
3881,2021-06,Panama,AMRO,23904,11659373,160,193264
3882,2021-07,Panama,AMRO,32213,12971642,269,206576
3883,2021-08,Panama,AMRO,23121,13839516,248,215228
3884,2021-09,Panama,AMRO,9923,13872777,173,214189
3885,2021-10,Panama,AMRO,5809,14561571,96,225611
3886,2021-11,Panama,AMRO,5116,14240676,47,220210
3887,2021-12,Panama,AMRO,4310,8152595,32,125426
3888,2020-01,Papua New Guinea,WPRO,0,0,0,0
3889,2020-02,Papua New Guinea,WPRO,0,0,0,0
3890,2020-03,Papua New Guinea,WPRO,1,12,0,0
3891,2020-04,Papua New Guinea,WPRO,7,130,0,0
3892,2020-05,Papua New Guinea,WPRO,0,248,0,0
3893,2020-06,Papua New Guinea,WPRO,3,261,0,0
3894,2020-07,Papua New Guinea,WPRO,52,727,2,3
3895,2020-08,Papua New Guinea,WPRO,396,8802,3,101
3896,2020-09,Papua New Guinea,WPRO,75,15246,2,177
3897,2020-10,Papua New Guinea,WPRO,55,17567,0,217
3898,2020-11,Papua New Guinea,WPRO,66,18257,0,210
3899,2020-12,Papua New Guinea,WPRO,125,22532,2,247
3900,2021-01,Papua New Guinea,WPRO,71,25599,0,279
3901,2021-02,Papua New Guinea,WPRO,444,27524,4,277
3902,2021-03,Papua New Guinea,WPRO,4696,90675,47,919
3903,2021-04,Papua New Guinea,WPRO,5128,271927,55,2470
3904,2021-05,Papua New Guinea,WPRO,4791,426271,47,4332
3905,2021-06,Papua New Guinea,WPRO,1280,502555,12,5051
3906,2021-07,Papua New Guinea,WPRO,584,540965,18,5692
3907,2021-08,Papua New Guinea,WPRO,317,553979,0,5952
3908,2021-09,Papua New Guinea,WPRO,2130,563627,37,6191
3909,2021-10,Papua New Guinea,WPRO,9494,769258,141,9030
3910,2021-11,Papua New Guinea,WPRO,5464,992243,176,13801
3911,2021-12,Papua New Guinea,WPRO,825,607391,43,9696
3912,2020-01,Paraguay,AMRO,0,0,0,0
3913,2020-02,Paraguay,AMRO,0,0,0,0
3914,2020-03,Paraguay,AMRO,64,555,3,25
3915,2020-04,Paraguay,AMRO,175,4828,6,197
3916,2020-05,Paraguay,AMRO,725,21433,2,327
3917,2020-06,Paraguay,AMRO,1163,39746,4,362
3918,2020-07,Paraguay,AMRO,2739,101530,31,863
3919,2020-08,Paraguay,AMRO,11608,297933,248,4144
3920,2020-09,Paraguay,AMRO,22958,849396,524,16526
3921,2020-10,Paraguay,AMRO,22618,1598992,555,34665
3922,2020-11,Paraguay,AMRO,19081,2133984,358,46860
3923,2020-12,Paraguay,AMRO,25005,2929149,489,61410
3924,2021-01,Paraguay,AMRO,25750,3695661,473,76385
3925,2021-02,Paraguay,AMRO,25717,4023783,459,81755
3926,2021-03,Paraguay,AMRO,52822,5640871,961,109887
3927,2021-04,Paraguay,AMRO,63745,7253544,2083,151656
3928,2021-05,Paraguay,AMRO,76443,9639002,2791,234410
3929,2021-06,Paraguay,AMRO,69151,11712786,3654,325064
3930,2021-07,Paraguay,AMRO,31931,13622232,2235,433843
3931,2021-08,Paraguay,AMRO,6709,14137577,847,477189
3932,2021-09,Paraguay,AMRO,1495,13779228,470,481494
3933,2021-10,Paraguay,AMRO,1075,14272219,52,502716
3934,2021-11,Paraguay,AMRO,1982,13855545,218,489565
3935,2021-12,Paraguay,AMRO,1048,7879234,54,280317
3936,2020-01,Peru,AMRO,0,0,0,0
3937,2020-02,Peru,AMRO,0,0,0,0
3938,2020-03,Peru,AMRO,852,6496,95,621
3939,2020-04,Peru,AMRO,30338,341158,4011,41667
3940,2020-05,Peru,AMRO,117095,2603316,15377,356831
3941,2020-06,Peru,AMRO,131134,6694478,17491,860846
3942,2020-07,Peru,AMRO,121264,10433866,18021,1425993
3943,2020-08,Peru,AMRO,238752,16104116,18064,2007519
3944,2020-09,Peru,AMRO,169279,21894529,8977,2347908
3945,2020-10,Peru,AMRO,88880,26549500,4510,2621842
3946,2020-11,Peru,AMRO,62774,27961556,3014,2644482
3947,2020-12,Peru,AMRO,50128,30589338,3506,2828864
3948,2021-01,Peru,AMRO,115379,32779243,9793,3005760
3949,2021-02,Peru,AMRO,190488,34246452,18401,3137830
3950,2021-03,Peru,AMRO,216758,44021491,20910,4090867
3951,2021-04,Peru,AMRO,250218,49935339,23458,4624998
3952,2021-05,Peru,AMRO,168312,58139970,17842,5449469
3953,2021-06,Peru,AMRO,97916,60162430,8693,5654889
3954,2021-07,Peru,AMRO,59028,64607268,4051,6030894
3955,2021-08,Peru,AMRO,40632,66078553,1995,6117071
3956,2021-09,Peru,AMRO,24992,64864221,1120,5964103
3957,2021-10,Peru,AMRO,25657,67813011,868,6193152
3958,2021-11,Peru,AMRO,34199,66459857,911,6019158
3959,2021-12,Peru,AMRO,24381,38194385,884,3425659
3960,2020-01,Philippines,WPRO,1,1,0,0
3961,2020-02,Philippines,WPRO,2,80,1,28
3962,2020-03,Philippines,WPRO,1543,9372,87,616
3963,2020-04,Philippines,WPRO,6666,157280,470,9611
3964,2020-05,Philippines,WPRO,9012,376840,392,23985
3965,2020-06,Philippines,WPRO,19214,793940,305,32742
3966,2020-07,Philippines,WPRO,52853,1892154,728,49841
3967,2020-08,Philippines,WPRO,128086,4851001,1537,81035
3968,2020-09,Philippines,WPRO,91891,7979164,1928,134970
3969,2020-10,Philippines,WPRO,69658,10778206,1737,199241
3970,2020-11,Philippines,WPRO,50931,12187219,1188,234081
3971,2020-12,Philippines,WPRO,42666,14026616,857,272893
3972,2021-01,Philippines,WPRO,50992,15416994,1439,304112
3973,2021-02,Philippines,WPRO,50724,15353840,1620,322973
3974,2021-03,Philippines,WPRO,166921,19773126,902,395886
3975,2021-04,Philippines,WPRO,287552,26879261,3954,458146
3976,2021-05,Philippines,WPRO,194905,35161297,3715,589854
3977,2021-06,Philippines,WPRO,184433,39651556,3697,686194
3978,2021-07,Philippines,WPRO,172768,46311073,3165,814039
3979,2021-08,Philippines,WPRO,395212,54360380,5608,941605
3980,2021-09,Philippines,WPRO,559650,68095636,4834,1072879
3981,2021-10,Philippines,WPRO,248186,83432874,4880,1252970
3982,2021-11,Philippines,WPRO,48443,84429918,5457,1372666
3983,2021-12,Philippines,WPRO,4707,48198813,1995,844373
3984,2020-01,Pitcairn Islands,WPRO,0,0,0,0
3985,2020-02,Pitcairn Islands,WPRO,0,0,0,0
3986,2020-03,Pitcairn Islands,WPRO,0,0,0,0
3987,2020-04,Pitcairn Islands,WPRO,0,0,0,0
3988,2020-05,Pitcairn Islands,WPRO,0,0,0,0
3989,2020-06,Pitcairn Islands,WPRO,0,0,0,0
3990,2020-07,Pitcairn Islands,WPRO,0,0,0,0
3991,2020-08,Pitcairn Islands,WPRO,0,0,0,0
3992,2020-09,Pitcairn Islands,WPRO,0,0,0,0
3993,2020-10,Pitcairn Islands,WPRO,0,0,0,0
3994,2020-11,Pitcairn Islands,WPRO,0,0,0,0
3995,2020-12,Pitcairn Islands,WPRO,0,0,0,0
3996,2021-01,Pitcairn Islands,WPRO,0,0,0,0
3997,2021-02,Pitcairn Islands,WPRO,0,0,0,0
3998,2021-03,Pitcairn Islands,WPRO,0,0,0,0
3999,2021-04,Pitcairn Islands,WPRO,0,0,0,0
4000,2021-05,Pitcairn Islands,WPRO,0,0,0,0
4001,2021-06,Pitcairn Islands,WPRO,0,0,0,0
4002,2021-07,Pitcairn Islands,WPRO,0,0,0,0
4003,2021-08,Pitcairn Islands,WPRO,0,0,0,0
4004,2021-09,Pitcairn Islands,WPRO,0,0,0,0
4005,2021-10,Pitcairn Islands,WPRO,0,0,0,0
4006,2021-11,Pitcairn Islands,WPRO,0,0,0,0
4007,2021-12,Pitcairn Islands,WPRO,0,0,0,0
4008,2020-01,Poland,EURO,0,0,0,0
4009,2020-02,Poland,EURO,0,0,0,0
4010,2020-03,Poland,EURO,2055,13959,31,180
4011,2020-04,Poland,EURO,10585,224664,593,8710
4012,2020-05,Poland,EURO,10931,557795,437,27039
4013,2020-06,Poland,EURO,10583,880141,383,37839
4014,2020-07,Poland,EURO,10877,1212346,265,49335
4015,2020-08,Poland,EURO,21839,1736590,324,57957
4016,2020-09,Poland,EURO,23092,2290211,450,66975
4017,2020-10,Poland,EURO,252872,5346203,2868,108581
4018,2020-11,Poland,EURO,649174,21357422,11823,321568
4019,2020-12,Poland,EURO,304432,35906285,11460,732982
4020,2021-01,Poland,EURO,218147,44030805,8616,1023871
4021,2021-02,Poland,EURO,193609,44775346,6581,1141985
4022,2021-03,Poland,EURO,613627,61116496,9220,1488038
4023,2021-04,Poland,EURO,470300,78592194,14448,1817465
4024,2021-05,Poland,EURO,80591,88240117,6260,2210322
4025,2021-06,Poland,EURO,7542,86333571,1276,2238065
4026,2021-07,Poland,EURO,3044,89331776,236,2330972
4027,2021-08,Poland,EURO,5787,89465696,84,2334708
4028,2021-09,Poland,EURO,18409,86904697,302,2264348
4029,2021-10,Poland,EURO,118133,91374051,1349,2361266
4030,2021-11,Poland,EURO,514444,97611669,6577,2391380
4031,2021-12,Poland,EURO,383399,63817934,7289,1484564
4032,2020-01,Portugal,EURO,0,0,0,0
4033,2020-02,Portugal,EURO,0,0,0,0
4034,2020-03,Portugal,EURO,6408,39704,140,632
4035,2020-04,Portugal,EURO,18284,516493,849,17328
4036,2020-05,Portugal,EURO,7511,884241,407,37184
4037,2020-06,Portugal,EURO,9709,1110627,172,45188
4038,2020-07,Portugal,EURO,8956,1457454,159,51616
4039,2020-08,Portugal,EURO,6900,1674471,92,54994
4040,2020-09,Portugal,EURO,16949,1962017,144,56459
4041,2020-10,Portugal,EURO,62555,3033746,505,66990
4042,2020-11,Portugal,EURO,157527,6474352,1959,101716
4043,2020-12,Portugal,EURO,111252,10962838,2403,176504
4044,2021-01,Portugal,EURO,304967,16742738,5349,275923
4045,2021-02,Portugal,EURO,92826,21748427,4097,417864
4046,2021-03,Portugal,EURO,17261,25232254,569,516416
4047,2021-04,Portugal,EURO,14928,24868876,129,507702
4048,2021-05,Portugal,EURO,12625,26102435,49,527074
4049,2021-06,Portugal,EURO,28537,25816607,69,511609
4050,2021-07,Portugal,EURO,88846,28560425,252,533133
4051,2021-08,Portugal,EURO,69978,31084830,386,544170
4052,2021-09,Portugal,EURO,32511,31691637,238,536126
